
t_rule
ruleId	ruleName	conditionIds	actionIds	dayofweeks	starttime	endtime	userId	sceneid
604	if music alarm clock - bedroom device status is equal to open, then windows - bedroom device status is open	585	636	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
605	if the weather detector-bedroom weather is equal to sunny, then the window-bedroom device status is open	586	638	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
606	if the weather detector-bedroom weather is equal to rainy day, then the window-bedroom device status is closed	587	639	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
607	if the weather detector-bedroom weather is equal to snow, then the window-bedroom device status is closed	588	640	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
608	if motorized curtains - bedroom device status is equal to closed, then wall lamp - bedroom device status is open	589	641	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
611	If the fan - the living room equipment status is equal to the first gear, then the TV - the living room volume is 3	590	644	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
612	if electric blanket - bedroom equipment status is equal to mid-range, then humidifier - bedroom timing is 3.0h	591	646	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
613	if electric blanket-bedroom device status is equal to mid-range, then humidifier-bedroom device status is on	591	645	1,2,3,4,5,6,7	00:00:00	23:59:59	37	3
614	If the electric curtain-living room equipment status is equal to open, then the electric fan-living room equipment status is the first gear	592	647	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
615	if electric curtains - bedroom equipment status is equal to open, then electric blanket - bedroom equipment status is low	593	648	1,2,3,4,5,6,7	00:00:00	23:59:59	5	3
616	if electric curtains - the state of the living room device is greater than the open then window - the state of the bedroom device is open	600	650	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
618	If the window-living room equipment status is equal to open, then the electric fan-living room equipment status is the second gear	601	651	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
619	If air conditioner-bedroom equipment status is equal to heating mode, then humidifier-bedroom timing is 2.0h	602	652	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
620	if light - bedroom device status is equal to on, then smart socket - bedroom device status is on	545	654	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
622	if wall lamp - bedroom device status is equal to on, then electric blanket - bedroom device status is mid-range	604	655	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
623	if heating-bedroom device status is equal to on, then temperature sensor-bedroom device status is on	605	656	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
626	if music alarm clock - bedroom device status is equal to on, then light - bedroom device status is on	608	659	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	3
627	if smart door lock-office device status is equal to closed, then windows-office device status is closed	609	660	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	2
628	If the fan-living room device status is equal to the first gear, then the router-living room mode is through-the-wall mode	610	661	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
629	if computer-office equipment status is equal to open, then motorized curtains-office equipment status is open	611	662	1,2,3,4,5,6,7	00:00:00	23:59:59	5	2
630	if lamp-office device status is equal to on, then temperature sensor-office device status is on	612	663	1,2,3,4,5,6,7	00:00:00	23:59:59	5	2
631	if the infrared human body sensor-office human detection is equal to someone, then the computer-office device status is on	613	666	1,2,3,4,5	00:00:00	23:59:59	twenty four	2
632	if infrared human sensor-office human detection is equal to someone, then air conditioner-office temperature is 26	613	665	1,2,3,4,5	00:00:00	23:59:59	twenty four	2
633	if infrared human sensor-office human detection is equal to someone, then windows-office device status is open	613	664	1,2,3,4,5	00:00:00	23:59:59	twenty four	2
634	if air conditioner-office equipment status is equal to automatic mode, then humidifier-office equipment status is on	614	667	1,2,3,4,5	00:00:00	23:59:59	twenty four	2
635	if infrared human body sensor-office human body detection is equal to no one, then smart socket-office device status is off	615	670	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	2
636	if infrared human sensor-office human detection equals no one, then light-office device status is off	615	669	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	2
637	if infrared human sensor-office human detection equals no one, then smart door lock-office device status is off	615	668	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	2
638	if the smart door lock - the status of the living room device is equal to open, then the electric curtain - the status of the living room device is open	616	673	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
639	if smart door lock - the status of the living room device is equal to open, then the router - the status of the living room device is open	616	672	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
640	if smart door lock - the state of the living room device is equal to open, then the window - the state of the living room device is open	616	671	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
641	If the infrared human body sensor - human body detection in the living room is equal to no one, then the light - the status of the living room equipment is off	617	676	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
642	if the infrared human body sensor - the human body detection in the living room is equal to no one, then the smart door lock - the status of the living room device is off	617	675	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
643	If the infrared human body sensor - human body detection in the living room is equal to no one, then the light - the status of the living room equipment is off	617	674	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
644	if the TV-living room device status is equal to ON, then the projector-living room device status is ON	618	679	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
645	If the state of the TV-living room device is equal to ON, then the robot vacuum-living room device state is ON	618	678	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
646	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	618	677	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
647	If the light-living room equipment status is turned on, then PM2.5 dust detector-living room equipment status is turned on	619	680	1,2,3,4,5,6,7	00:00:00	23:59:59	twenty four	1
648	if the window-living room equipment status is equal to open, then the air conditioner-living room equipment status is closed	620	681	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
649	if humidifier-bedroom timing is equal to 1.0h, then humidifier-bedroom timing is 1.0h	621	682	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
650	if wall lamp-bedroom device status is equal to open, then window-bedroom device status is open	622	683	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
651	if light-bedroom device status is equal to off, then wall lamp-bedroom device status is on	623	684	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
652	if air conditioner-bedroom timing time is equal to 3.0H, temperature sensor-bedroom temperature is equal to 26, then air conditioner-bedroom device status is off	625,624	685	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
653	if electric blanket - bedroom equipment status is equal to mid-range, then humidifier - bedroom timing is 1.0h	626	686	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
654	if wall lamp-bedroom device status is equal to on, then light-bedroom device status is off	627	687	1,2,3,4,5,6,7	00:00:00	23:59:59	41	3
655	if infrared human body sensor-office human detection is equal to someone, then light-office device status is on	628	688	1,2,3,4,5,6,7	00:00:00	23:59:59	41	2
656	if temperature sensor-bedroom device status is equal to open, temperature sensor-bedroom temperature is greater than 27, then air conditioner-bedroom device status is cooling mode	630,629	689	1,2,3,4,5,6,7	19:00:00	08:00:00	40	3
657	if the weather detector - the weather in the living room is equal to a sunny day, the infrared human body sensor - the human body detection in the living room is equal to someone, then the electric curtain - the state of the living room equipment is open	632,631	691	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
658	if the weather detector - the weather in the living room is equal to sunny days, the infrared human body sensor - the human body detection in the living room is equal to someone, then the window - the state of the living room equipment is open	632,631	690	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
659	if temperature sensor - living room temperature is less than 5, then air conditioner - living room equipment status is heating mode	633	692	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
660	if weather detector-bedroom device status is equal to open, weather detector-bedroom weather is equal to haze, humidifier-bedroom device status is equal to off, then humidifier-bedroom device status is open	636,635,634	693	1,2,3,4,5,6,7	20:00:00	02:00:00	40	3
661	if the smart door lock - the state of the living room device is equal to open, then the light - the state of the living room device is open	637	694	1,2,3,4,5,6,7	18:00:00	23:59:00	39	1
662	if smart door lock - the status of the living room device is equal to open, then the router - the status of the living room device is open	638	695	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
663	If PM2.5 dust detector - living room PM2.5 concentration is greater than light pollution (75-115), then air purifier - living room wind speed is mid-range	639	697	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
664	If PM2.5 dust detector - living room PM2.5 concentration is greater than light pollution (75-115), then air purifier - living room equipment status is open	639	696	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
665	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	640	699	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
666	if smoke detector-living room smoke detection is equal to smoke, then window-living room device status is open	640	698	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
667	if temperature sensor - bedroom device status is equal to on, temperature sensor - bedroom temperature is less than 5, electric blanket - bedroom device status is equal to off, then electric blanket - bedroom device status is medium	643,642,641	700	1,2,3,4,5,6,7	22:00:00	06:00:00	40	3
668	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	644	701	1,2,3,4,5,6,7	00:00:00	23:59:59	39	1
669	if smart door lock-office device status is equal to open, then computer-office device status is open	645	702	1,2,3,4,5,6,7	00:00:00	23:59:59	39	2
